ProductID,ProductName,Brand,Variety,Factory,Country,SupplierName,UnitsProducedMonthly,UnitsSoldMonthly,UnitPrice,RevenueMonthly,ProductionCost,Profit,StockQuantity,QualityScore
CHC-01247,Biscuit Milk Chocolate Coated Nuts,Highland Cacao,Milk,Lima Factory S,Peru,Continental Sugar Corp,15427,14481,4.05,58648.05,26842.98,31805.07,1229,84.9
CHC-01248,Soft Caramel Core Chocolate Coated Nuts,Wildflower Cacao,Caramel,Zurich Factory E,Switzerland,Nordic Milk Co.,16192,12578,2.51,31570.78,16677.76,14893.02,3868,91.5
CHC-01249,Gianduja Style Hazelnut Chocolate Drops,Silk Route Chocolate,Hazelnut,Abidjan Factory U,Cote d'Ivoire,Heritage Almond Growers,4920,3701,4.38,16210.38,13185.6,3024.78,1244,90.4
CHC-01250,Organic Single Origin Chocolate Bar,Northstar Confectionery,Organic,Abidjan Factory U,Cote d'Ivoire,Meridian Cacao Exchange,9127,9106,3.77,34329.62,22817.5,11512.12,244,96.0
CHC-01251,Biscuit Milk Chocolate Drops,Terra Cacao,Milk,Pune Factory K,India,Amazon Cacao Growers,3849,3246,3.27,10614.42,7005.18,3609.24,830,83.4
CHC-01252,Coconut White Chocolate Drops,Velvet Cacao,White,Cologne Factory F,Germany,Heritage Almond Growers,7929,7089,3.47,24598.83,14351.49,10247.34,896,92.6
CHC-01253,Citrus Ruby Chocolate Coated Nuts,Highland Cacao,Ruby,Shanghai Factory L,China,Ghana Bean Collective,6016,4894,6.11,29902.34,18469.12,11433.22,1276,80.4
CHC-01254,Coconut White Chocolate Truffle Box,Copper Kettle Chocolate,White,Guadalajara Factory C,Mexico,Meridian Cacao Exchange,860,719,3.85,2768.15,1522.2,1245.95,322,87.7
CHC-01255,Biscuit Milk Chocolate Squares,Cacao Verde,Milk,Bristol Factory H,United Kingdom,Nordic Milk Co.,2322,2246,3.07,6895.22,3065.04,3830.18,185,75.5
CHC-01256,Sea Salt Caramel Chocolate Pralines,Pure Bloom Chocolatiers,Caramel,Lima Factory S,Peru,Pacific Sugar Mills,5875,6431,2.87,18456.97,10281.25,8175.72,10,87.2
CHC-01257,Praline Hazelnut Chocolate Drops,Cocoa Bloom,Hazelnut,Guayaquil Factory Q,Ecuador,Ghana Bean Collective,5096,4259,4.68,19932.12,14268.8,5663.32,1056,85.9
CHC-01258,Marzipan Style Almond Chocolate Squares,Cacao & Co.,Almond,Guayaquil Factory Q,Ecuador,EcoPack Solutions,13698,12191,5.25,64002.75,41230.98,22771.77,1533,82.3
CHC-01259,Classic Milk Chocolate Drops,Highland Cacao,Milk,Oaxaca Factory Z,Mexico,Nordic Milk Co.,12087,12396,3.78,46856.88,26349.66,20507.22,10,82.4
CHC-01260,Single Origin Dark Chocolate Bar,Cacao & Co.,Dark,Jakarta Factory O,Indonesia,Ivory Cocoa Traders,4866,4214,4.37,18415.18,8564.16,9851.02,784,85.8
CHC-01261,70% Intense Dark Chocolate Chips (Baking),Cacao & Co.,Dark,Hershey Falls Factory X,USA,Ivory Cocoa Traders,933,981,5.37,5267.97,3321.48,1946.49,234,95.1
CHC-01262,Sea Salt Milk Chocolate Bar,Blue Ridge Chocolatiers,Milk,Toronto Factory B,Canada,Ivory Cocoa Traders,6796,6309,2.14,13501.26,6999.88,6501.38,566,86.5
CHC-01263,Sea Salt Caramel Chocolate Pralines,Cacao & Co.,Caramel,Bristol Factory H,United Kingdom,Alpine Dairy Co.,1313,1275,3.5,4462.5,2363.4,2099.1,84,87.6
CHC-01264,85% Extra Bold Dark Chocolate Squares,Golden Bean Co.,Dark,Portland Factory A,USA,Andes Bean Exporters,34128,27908,3.91,109120.28,57676.32,51443.96,6486,90.1
CHC-01265,Gianduja Style Hazelnut Chocolate Pralines,Cocoa Bloom,Hazelnut,Pune Factory K,India,Ivory Cocoa Traders,1911,1179,3.01,3548.79,3286.92,261.87,912,96.8
CHC-01266,Soft Caramel Core Chocolate Gift Box,Ivory & Cocoa,Caramel,Jakarta Factory O,Indonesia,EcoPack Solutions,2658,2427,3.82,9271.14,4119.9,5151.24,286,95.0
CHC-01267,Espresso Infused Dark Chocolate Coated Nuts,Ember & Oak,Dark,Accra Factory T,Ghana,Ghana Bean Collective,10180,7559,4.57,34544.63,24126.6,10418.03,2733,91.0
CHC-01268,Diabetic Friendly Sugar-Free Chocolate Drops,Cocoa Bloom,Sugar-Free,Turin Factory J,Italy,Ghana Bean Collective,1615,1539,3.78,5817.42,2470.95,3346.47,217,75.6
CHC-01269,Gianduja Style Hazelnut Chocolate Wafer Bar,Cacao Verde,Hazelnut,Bern Factory B,Switzerland,Ghana Bean Collective,3686,3023,3.24,9794.52,6081.9,3712.62,796,91.8
CHC-01270,Espresso Infused Dark Chocolate Pralines,Bean & Bloom,Dark,Munich Factory C,Germany,TerraFair Trade Beans,1066,894,6.35,5676.9,2846.22,2830.68,387,83.1
CHC-01271,Roasted Almond Chocolate Drops,Highland Cacao,Almond,Lyon Factory G,France,Pacific Sugar Mills,917,681,4.43,3016.83,2017.4,999.43,474,90.7
CHC-01272,Stevia Sweetened Sugar-Free Chocolate Wafer Bar,Golden Bean Co.,Sugar-Free,Zurich Factory E,Switzerland,Pacific Sugar Mills,6346,6043,4.47,27012.21,19101.46,7910.75,354,82.2
CHC-01273,Sea Salt Milk Chocolate Gift Box,Cacao & Co.,Milk,Jakarta Factory O,Indonesia,Sunrise Vanilla Farms,16570,12116,3.28,39740.48,29163.2,10577.28,4667,91.4
CHC-01274,Classic Sugar-Free Chocolate Drops,Cacao & Co.,Sugar-Free,Lima Factory S,Peru,Sunrise Vanilla Farms,1842,1743,4.64,8087.52,4291.86,3795.66,232,84.7
CHC-01275,Honeycomb Milk Chocolate Drops,Ivory & Cocoa,Milk,Guayaquil Factory Q,Ecuador,Sunrise Vanilla Farms,3838,3603,3.52,12682.56,8827.4,3855.16,376,84.4
CHC-01276,Almond Crunch Chocolate Wafer Bar,Bean & Bloom,Almond,Bordeaux Factory D,France,Sunrise Vanilla Farms,1435,1305,3.96,5167.8,2525.6,2642.2,416,89.0
CHC-01277,Gianduja Style Hazelnut Chocolate Truffle Box,Blue Ridge Chocolatiers,Hazelnut,Turin Factory J,Italy,Ghana Bean Collective,9917,10307,3.82,39372.74,20924.87,18447.87,10,77.6
CHC-01278,Organic Single Origin Chocolate Truffle Box,Whisk & Wonder,Organic,Lima Factory S,Peru,Ivory Cocoa Traders,4399,3963,6.64,26314.32,17024.13,9290.19,659,95.5
CHC-01279,Praline Hazelnut Chocolate Chips (Baking),Noir Origins,Hazelnut,Cologne Factory F,Germany,Sunrise Vanilla Farms,7339,7064,5.57,39346.48,21576.66,17769.82,299,87.3
CHC-01280,Stevia Sweetened Sugar-Free Chocolate Coated Nuts,Northstar Confectionery,Sugar-Free,Bruges Factory D,Belgium,Continental Sugar Corp,2590,1984,5.17,10257.28,8158.5,2098.78,850,86.6
CHC-01281,Value Pack Compound Chocolate Squares,TruffleWorks,Compound,Montreal Factory Y,Canada,Nordic Milk Co.,7471,6159,1.29,7945.11,4034.34,3910.77,1423,81.1
CHC-01282,Soft Caramel Core Chocolate Gift Box,Copper Kettle Chocolate,Caramel,Cape Town Factory V,South Africa,Global Cocoa Partners,5680,5926,5.0,29630.0,11530.4,18099.6,10,92.2
CHC-01283,Sea Salt Caramel Chocolate Squares,Northstar Confectionery,Caramel,Cape Town Factory V,South Africa,Coastal Coconut Co.,2002,2012,3.38,6800.56,4504.5,2296.06,220,80.1
CHC-01284,Coconut Sugar Vegan Dark Chocolate Chips (Baking),Cacao Nomad,Vegan Dark,Cologne Factory F,Germany,Alpine Dairy Co.,6688,6747,6.17,41628.99,17188.16,24440.83,58,95.1
CHC-01285,85% Extra Bold Dark Chocolate Wafer Bar,Choco Artisan,Dark,Lyon Factory G,France,Alpine Dairy Co.,10325,9271,5.44,50434.24,32420.5,18013.74,1243,81.6
CHC-01286,Espresso Infused Dark Chocolate Drops,Auric Chocolate,Dark,Guayaquil Factory Q,Ecuador,Meridian Cacao Exchange,4567,3607,5.28,19044.96,14157.7,4887.26,1161,87.9
CHC-01287,Original Ruby Chocolate Truffle Box,Wildflower Cacao,Ruby,Munich Factory C,Germany,Andes Bean Exporters,15120,12596,5.75,72427.0,42033.6,30393.4,2750,82.3
CHC-01288,Salted Butter Caramel Chocolate Coated Nuts,Auric Chocolate,Caramel,Osaka Factory M,Japan,Continental Sugar Corp,3092,2828,3.88,10972.64,6338.6,4634.04,318,87.8
CHC-01289,Honeycomb Milk Chocolate Squares,Whisk & Wonder,Milk,Accra Factory T,Ghana,Nordic Milk Co.,1168,1071,3.42,3662.82,2639.68,1023.14,312,93.0
CHC-01290,70% Intense Dark Chocolate Truffle Box,Highland Cacao,Dark,Guayaquil Factory Q,Ecuador,Global Cocoa Partners,10578,10223,4.41,45083.43,29935.74,15147.69,651,83.2
CHC-01291,Diabetic Friendly Sugar-Free Chocolate Wafer Bar,Northstar Confectionery,Sugar-Free,Bern Factory B,Switzerland,EcoPack Solutions,1445,1378,5.09,7014.02,3135.65,3878.37,186,79.3
CHC-01292,Value Pack Compound Chocolate Bar,Ember & Oak,Compound,Pune Factory K,India,EcoPack Solutions,2247,1696,1.82,3086.72,2539.11,547.61,593,85.8
CHC-01293,Coconut White Chocolate Pralines,Copper Kettle Chocolate,White,Sao Paulo Factory P,Brazil,Pacific Sugar Mills,5566,4194,2.85,11952.9,8849.94,3102.96,1557,81.9
CHC-01294,Oat Milk Blend Vegan Dark Chocolate Truffle Box,Highland Cacao,Vegan Dark,Bordeaux Factory D,France,Alpine Dairy Co.,5510,5402,5.55,29981.1,15262.7,14718.4,282,88.9
CHC-01295,Organic Raw Cacao Chocolate Bar,Silk Route Chocolate,Organic,Osaka Factory M,Japan,Meridian Cacao Exchange,5236,5053,6.2,31328.6,14556.08,16772.52,445,78.9
CHC-01296,Value Pack Compound Chocolate Chips (Baking),Silk Route Chocolate,Compound,Bruges Factory D,Belgium,Coastal Coconut Co.,903,870,1.42,1235.4,686.28,549.12,76,83.6
CHC-01297,Sea Salt Milk Chocolate Pralines,Whisk & Wonder,Milk,Toronto Factory B,Canada,Sahara Nut Suppliers,1656,1281,2.51,3215.31,2136.24,1079.07,673,92.6
CHC-01298,85% Extra Bold Dark Chocolate Squares,Cacao Nomad,Dark,Bern Factory B,Switzerland,Global Cocoa Partners,9650,10615,3.56,37789.4,17949.0,19840.4,10,88.5
CHC-01299,Organic Fair-Trade Chocolate Gift Box,Northstar Confectionery,Organic,Toronto Factory B,Canada,Amazon Cacao Growers,17627,16903,6.39,108010.17,51118.3,56891.87,848,80.2
CHC-01300,Espresso Infused Dark Chocolate Drops,Maison Cacao,Dark,Shanghai Factory L,China,Ivory Cocoa Traders,1562,1197,5.83,6978.51,5529.48,1449.03,540,85.2
CHC-01301,Raisin & Almond Fruit & Nut Chocolate Filled Bar,Ember & Oak,Fruit & Nut,Cologne Factory F,Germany,Continental Sugar Corp,2496,2082,3.94,8203.08,5041.92,3161.16,620,88.7
CHC-01302,Vanilla Bean White Chocolate Chips (Baking),Noir Origins,White,Medellin Factory R,Colombia,Nordic Milk Co.,1292,1007,2.21,2225.47,1434.12,791.35,494,92.6
CHC-01303,Almond Crunch Chocolate Gift Box,Cacao & Co.,Almond,Lyon Factory G,France,Sahara Nut Suppliers,2814,2564,5.0,12820.0,5712.42,7107.58,548,80.7
CHC-01304,Coconut White Chocolate Chips (Baking),Maison Cacao,White,Bordeaux Factory D,France,Sunrise Vanilla Farms,14377,11063,3.68,40711.84,21565.5,19146.34,3445,88.4
CHC-01305,Biscuit Milk Chocolate Pralines,Wildflower Cacao,Milk,Bruges Factory D,Belgium,Sahara Nut Suppliers,4484,4079,3.86,15744.94,9147.36,6597.58,491,80.9
CHC-01306,Classic Milk Chocolate Bar,Whisk & Wonder,Milk,Hershey Falls Factory X,USA,Coastal Coconut Co.,1554,1316,4.49,5908.84,3698.52,2210.32,287,76.4
CHC-01307,Roasted Almond Chocolate Truffle Box,Choco Artisan,Almond,Hershey Falls Factory X,USA,Nordic Milk Co.,11554,10284,4.93,50700.12,33737.68,16962.44,1466,94.5
CHC-01308,Berry Burst Ruby Chocolate Pralines,Highland Cacao,Ruby,Amsterdam Factory I,Netherlands,Sunrise Vanilla Farms,9687,8615,6.32,54446.8,26832.99,27613.81,1361,91.7
CHC-01309,Vanilla Bean White Chocolate Truffle Box,Auric Chocolate,White,Guayaquil Factory Q,Ecuador,Sahara Nut Suppliers,1405,1163,3.63,4221.69,3372.0,849.69,448,92.1
CHC-01310,Tropical Mix Fruit & Nut Chocolate Drops,Velvet Cacao,Fruit & Nut,Portland Factory A,USA,Sahara Nut Suppliers,3265,3169,3.11,9855.59,4505.7,5349.89,131,93.7
CHC-01311,Bakers Classic Compound Chocolate Pralines,Northstar Confectionery,Compound,Cologne Factory F,Germany,Global Cocoa Partners,4511,4082,1.37,5592.34,3969.68,1622.66,491,85.7
CHC-01312,Citrus Ruby Chocolate Squares,TruffleWorks,Ruby,Cape Town Factory V,South Africa,EcoPack Solutions,3501,3222,6.68,21522.96,10117.89,11405.07,550,96.6
CHC-01313,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),Cocoa Bloom,Sugar-Free,Cape Town Factory V,South Africa,Heritage Almond Growers,6197,5994,4.24,25414.56,12703.85,12710.71,482,93.5
CHC-01314,Lemon Zest White Chocolate Bar,Ivory & Cocoa,White,Amsterdam Factory I,Netherlands,Global Cocoa Partners,1924,1928,3.73,7191.44,2866.76,4324.68,166,82.5
CHC-01315,Almond Crunch Chocolate Drops,Maison Cacao,Almond,Zurich Factory E,Switzerland,Andes Bean Exporters,7499,6307,5.35,33742.45,26546.46,7195.99,1278,84.5
CHC-01316,Honeycomb Milk Chocolate Drops,Auric Chocolate,Milk,Munich Factory C,Germany,Sunrise Vanilla Farms,3909,2911,2.15,6258.65,3400.83,2857.82,1072,76.3
CHC-01317,Confectionery Grade Compound Chocolate Bar,Blue Ridge Chocolatiers,Compound,Melbourne Factory N,Australia,Sunrise Vanilla Farms,10995,8025,1.39,11154.75,7366.65,3788.1,3013,73.6
CHC-01318,Vanilla Bean White Chocolate Wafer Bar,Terra Cacao,White,Oaxaca Factory Z,Mexico,Andes Bean Exporters,2517,1979,4.29,8489.91,6821.07,1668.84,592,92.1
CHC-01319,Raspberry Swirl White Chocolate Gift Box,Pure Bloom Chocolatiers,White,Toronto Factory B,Canada,Andes Bean Exporters,6563,5694,4.02,22889.88,15094.9,7794.98,1070,91.5
CHC-01320,Organic Raw Cacao Chocolate Coated Nuts,Cacao Verde,Organic,Bordeaux Factory D,France,Sahara Nut Suppliers,5435,5076,5.5,27918.0,16196.3,11721.7,563,81.7
CHC-01321,Sea Salt Caramel Chocolate Wafer Bar,Ivory & Cocoa,Caramel,Lyon Factory G,France,Ivory Cocoa Traders,3863,3074,3.79,11650.46,7494.22,4156.24,996,91.8
CHC-01322,Honeycomb Milk Chocolate Filled Bar,Wildflower Cacao,Milk,Sao Paulo Factory P,Brazil,Andes Bean Exporters,5621,5515,2.69,14835.35,8712.55,6122.8,221,87.3
CHC-01323,Raisin & Almond Fruit & Nut Chocolate Filled Bar,Cacao Nomad,Fruit & Nut,Bristol Factory H,United Kingdom,Nordic Milk Co.,2753,2130,2.81,5985.3,3441.25,2544.05,716,77.3
CHC-01324,Classic Sugar-Free Chocolate Drops,Northstar Confectionery,Sugar-Free,Bordeaux Factory D,France,Meridian Cacao Exchange,3015,3135,5.15,16145.25,8442.0,7703.25,42,91.5
CHC-01325,Honeycomb Milk Chocolate Truffle Box,Terra Cacao,Milk,Portland Factory A,USA,Continental Sugar Corp,10551,8741,2.36,20628.76,16037.52,4591.24,1840,91.0
CHC-01326,Coconut White Chocolate Wafer Bar,Choco Artisan,White,Guadalajara Factory C,Mexico,Pacific Sugar Mills,2885,2613,4.23,11052.99,7818.35,3234.64,317,91.4
CHC-01327,Sea Salt Milk Chocolate Drops,Cacao & Co.,Milk,Dubai Factory W,UAE,Alpine Dairy Co.,3428,2515,2.58,6488.7,4730.64,1758.06,1209,82.4
CHC-01328,Raspberry Swirl White Chocolate Coated Nuts,Pure Bloom Chocolatiers,White,Cape Town Factory V,South Africa,EcoPack Solutions,2394,1935,3.31,6404.85,4381.02,2023.83,608,77.6
CHC-01329,Sea Salt Milk Chocolate Truffle Box,Cacao Nomad,Milk,Melbourne Factory N,Australia,Ivory Cocoa Traders,1660,1515,4.15,6287.25,3701.8,2585.45,360,90.2
CHC-01330,Praline Hazelnut Chocolate Chips (Baking),TruffleWorks,Hazelnut,Portland Factory A,USA,Nordic Milk Co.,1506,1194,3.51,4190.94,2906.58,1284.36,355,95.4
CHC-01331,Single Origin Dark Chocolate Drops,TruffleWorks,Dark,Lima Factory S,Peru,Heritage Almond Growers,2996,3157,4.67,14743.19,7999.32,6743.87,10,100.0
CHC-01332,Raisin & Almond Fruit & Nut Chocolate Gift Box,Noir Origins,Fruit & Nut,Hershey Falls Factory X,USA,Amazon Cacao Growers,6372,4877,3.47,16923.19,9366.84,7556.35,1685,73.4
CHC-01333,Organic Raw Cacao Chocolate Pralines,Golden Bean Co.,Organic,Bordeaux Factory D,France,Heritage Almond Growers,3232,2880,6.49,18691.2,9437.44,9253.76,495,84.5
CHC-01334,85% Extra Bold Dark Chocolate Coated Nuts,Blue Ridge Chocolatiers,Dark,Lyon Factory G,France,Coastal Coconut Co.,1472,1321,2.85,3764.85,1884.16,1880.69,352,94.3
CHC-01335,Organic Single Origin Chocolate Wafer Bar,Pure Bloom Chocolatiers,Organic,Oaxaca Factory Z,Mexico,Sunrise Vanilla Farms,724,673,7.39,4973.47,3373.84,1599.63,112,91.7
CHC-01336,Sea Salt Caramel Chocolate Chips (Baking),Rainforest Bloom,Caramel,Accra Factory T,Ghana,Global Cocoa Partners,4171,3413,3.53,12047.89,6840.44,5207.45,800,95.1
CHC-01337,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,Cacao Nomad,Fruit & Nut,Lyon Factory G,France,Continental Sugar Corp,4311,3919,4.61,18066.59,9570.42,8496.17,652,78.6
CHC-01338,Almond Crunch Chocolate Coated Nuts,Wildflower Cacao,Almond,Amsterdam Factory I,Netherlands,Amazon Cacao Growers,12032,9956,3.86,38430.16,20093.44,18336.72,2202,79.0
CHC-01339,Roasted Almond Chocolate Gift Box,Whisk & Wonder,Almond,Melbourne Factory N,Australia,Global Cocoa Partners,1942,1809,5.47,9895.23,6253.24,3641.99,403,92.4
CHC-01340,Gianduja Style Hazelnut Chocolate Bar,Pure Bloom Chocolatiers,Hazelnut,Bordeaux Factory D,France,Amazon Cacao Growers,5863,4487,5.2,23332.4,20168.72,3163.68,1458,73.2
CHC-01341,Almond Crunch Chocolate Pralines,Amber Cacao Co.,Almond,Shanghai Factory L,China,Meridian Cacao Exchange,1635,1404,5.15,7230.6,4937.7,2292.9,431,84.0
CHC-01342,Espresso Infused Dark Chocolate Coated Nuts,TruffleWorks,Dark,Melbourne Factory N,Australia,Continental Sugar Corp,7262,7649,5.53,42298.97,21277.66,21021.31,10,76.4
CHC-01343,Gianduja Style Hazelnut Chocolate Drops,Wildflower Cacao,Hazelnut,Zurich Factory E,Switzerland,Andes Bean Exporters,4757,3648,5.6,20428.8,13272.03,7156.77,1173,88.6
CHC-01344,Lemon Zest White Chocolate Coated Nuts,Silk Route Chocolate,White,Turin Factory J,Italy,Amazon Cacao Growers,3668,2878,2.79,8029.62,6492.36,1537.26,1080,85.8
CHC-01345,Biscuit Milk Chocolate Gift Box,Bean & Bloom,Milk,Turin Factory J,Italy,Nordic Milk Co.,1451,1195,2.21,2640.95,2016.89,624.06,515,98.1
CHC-01346,Whole Hazelnut Chocolate Truffle Box,Noir Origins,Hazelnut,Cologne Factory F,Germany,Ivory Cocoa Traders,3979,4034,3.1,12505.4,5371.65,7133.75,76,85.7
CHC-01347,Cranberry Walnut Fruit & Nut Chocolate Bar,Pure Bloom Chocolatiers,Fruit & Nut,Amsterdam Factory I,Netherlands,Sunrise Vanilla Farms,3961,3443,4.7,16182.1,12120.66,4061.44,635,97.1
CHC-01348,Sea Salt Milk Chocolate Pralines,Copper Kettle Chocolate,Milk,Turin Factory J,Italy,Meridian Cacao Exchange,8406,8676,2.26,19607.76,10507.5,9100.26,10,89.9
CHC-01349,Coconut White Chocolate Drops,Cocoa Bloom,White,Oaxaca Factory Z,Mexico,Continental Sugar Corp,3914,3278,3.37,11046.86,7436.6,3610.26,861,85.2
CHC-01350,Tropical Mix Fruit & Nut Chocolate Gift Box,Copper Kettle Chocolate,Fruit & Nut,Hershey Falls Factory X,USA,Global Cocoa Partners,3382,2931,4.06,11899.86,8556.46,3343.4,696,77.4
CHC-01351,Espresso Infused Dark Chocolate Drops,Blue Ridge Chocolatiers,Dark,Zurich Factory E,Switzerland,Alpine Dairy Co.,3018,2323,2.51,5830.73,3832.86,1997.87,875,91.7
CHC-01352,Marzipan Style Almond Chocolate Coated Nuts,Ivory & Cocoa,Almond,Portland Factory A,USA,Continental Sugar Corp,5275,4546,4.46,20275.16,10497.25,9777.91,860,83.5
CHC-01353,Salted Butter Caramel Chocolate Wafer Bar,Ivory & Cocoa,Caramel,Pune Factory K,India,Sahara Nut Suppliers,12555,11487,3.97,45603.39,21845.7,23757.69,1322,100.0
CHC-01354,Lemon Zest White Chocolate Squares,Golden Bean Co.,White,Melbourne Factory N,Australia,Sunrise Vanilla Farms,2307,2089,3.1,6475.9,4360.23,2115.67,319,87.0
CHC-01355,Sea Salt Milk Chocolate Truffle Box,Ember & Oak,Milk,Turin Factory J,Italy,Ghana Bean Collective,13281,7431,3.68,27346.08,28554.15,-1208.07,6136,91.5
CHC-01356,Sea Salt Milk Chocolate Drops,Rainforest Bloom,Milk,Bern Factory B,Switzerland,Sahara Nut Suppliers,3851,3379,2.28,7704.12,5006.3,2697.82,560,92.5
CHC-01357,Single Origin Dark Chocolate Gift Box,Cacao Verde,Dark,Bern Factory B,Switzerland,Amazon Cacao Growers,5728,5292,5.6,29635.2,18444.16,11191.04,644,70.1
CHC-01358,Marzipan Style Almond Chocolate Truffle Box,Maison Cacao,Almond,Munich Factory C,Germany,Pacific Sugar Mills,3029,2419,4.76,11514.44,5876.26,5638.18,671,83.2
CHC-01359,Plant-Based Classic Vegan Dark Chocolate Coated Nuts,Velvet Cacao,Vegan Dark,Amsterdam Factory I,Netherlands,Ghana Bean Collective,1462,1268,6.43,8153.24,5687.18,2466.06,368,89.0
CHC-01360,Cranberry Walnut Fruit & Nut Chocolate Gift Box,Whisk & Wonder,Fruit & Nut,Turin Factory J,Italy,Coastal Coconut Co.,1939,1764,3.86,6809.04,3509.59,3299.45,200,91.1
CHC-01361,Almond Crunch Chocolate Filled Bar,Cacao Verde,Almond,Turin Factory J,Italy,Meridian Cacao Exchange,1484,1230,4.8,5904.0,3769.36,2134.64,462,87.3
CHC-01362,Bakers Classic Compound Chocolate Filled Bar,Amber Cacao Co.,Compound,Portland Factory A,USA,Continental Sugar Corp,1071,951,1.74,1654.74,813.96,840.78,304,98.2
CHC-01363,Stevia Sweetened Sugar-Free Chocolate Pralines,Velvet Cacao,Sugar-Free,Pune Factory K,India,Ghana Bean Collective,2041,1774,3.04,5392.96,3755.44,1637.52,446,94.7
CHC-01364,Tropical Mix Fruit & Nut Chocolate Gift Box,Amber Cacao Co.,Fruit & Nut,Dubai Factory W,UAE,Amazon Cacao Growers,2474,2358,4.21,9927.18,5467.54,4459.64,368,94.3
CHC-01365,Confectionery Grade Compound Chocolate Drops,Cacao Nomad,Compound,Medellin Factory R,Colombia,Pacific Sugar Mills,5751,4367,2.08,9083.36,7533.81,1549.55,1681,97.0
CHC-01366,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),Northstar Confectionery,Fruit & Nut,Osaka Factory M,Japan,Ivory Cocoa Traders,1787,1404,3.96,5559.84,3002.16,2557.68,624,78.0
CHC-01367,Tropical Mix Fruit & Nut Chocolate Chips (Baking),Amber Cacao Co.,Fruit & Nut,Turin Factory J,Italy,Nordic Milk Co.,5698,4936,3.71,18312.56,12136.74,6175.82,997,94.6
CHC-01368,Marzipan Style Almond Chocolate Truffle Box,Highland Cacao,Almond,Hershey Falls Factory X,USA,Sunrise Vanilla Farms,3221,2796,3.32,9282.72,4412.77,4869.95,590,86.7
CHC-01369,Classic Milk Chocolate Drops,Ember & Oak,Milk,Pune Factory K,India,Heritage Almond Growers,2082,1565,4.29,6713.85,3622.68,3091.17,777,78.0
CHC-01370,Espresso Infused Dark Chocolate Chips (Baking),Cacao & Co.,Dark,Melbourne Factory N,Australia,Pacific Sugar Mills,6956,6192,3.71,22972.32,15164.08,7808.24,1061,93.3
CHC-01371,Single Origin Dark Chocolate Squares,Blue Ridge Chocolatiers,Dark,Oaxaca Factory Z,Mexico,Global Cocoa Partners,2472,2063,3.84,7921.92,5364.24,2557.68,565,97.9
CHC-01372,Organic Fair-Trade Chocolate Squares,Terra Cacao,Organic,Lyon Factory G,France,Ghana Bean Collective,6102,5343,3.51,18753.93,14278.68,4475.25,1058,95.0
CHC-01373,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),Northstar Confectionery,Fruit & Nut,Bristol Factory H,United Kingdom,Sunrise Vanilla Farms,5729,6113,3.25,19867.25,11343.42,8523.83,10,92.3
CHC-01374,Marzipan Style Almond Chocolate Wafer Bar,TruffleWorks,Almond,Munich Factory C,Germany,Global Cocoa Partners,4098,4088,3.08,12591.04,6106.02,6485.02,293,85.3
CHC-01375,Bakers Classic Compound Chocolate Drops,TruffleWorks,Compound,Cologne Factory F,Germany,Sunrise Vanilla Farms,2057,1807,2.02,3650.14,2550.68,1099.46,516,100.0
CHC-01376,Bakers Classic Compound Chocolate Coated Nuts,Velvet Cacao,Compound,Turin Factory J,Italy,Continental Sugar Corp,828,764,2.1,1604.4,1068.12,536.28,110,92.4
