OrderID,CustomerName,ProductID,ProductName,Quantity,OrderDate,DeliveryStatus,Country,RevenueUSD
ORD-11676,"Houston, Parker and Smith",CHC-01257,Praline Hazelnut Chocolate Drops,7,2025-12-01,Shipped,Ecuador,32.76
ORD-11677,Taylor-Diaz,CHC-01009,85% Extra Bold Dark Chocolate Filled Bar,30,2026-05-24,Pending,Netherlands,123.6
ORD-11678,"Richardson, Wilson and White",CHC-00702,Gianduja Style Hazelnut Chocolate Drops,67,2026-01-19,Shipped,France,313.56
ORD-11679,Miller-Middleton,CHC-01157,Single Origin Dark Chocolate Drops,31,2025-12-26,Processing,Colombia,124.93
ORD-11680,Torres-Fox,CHC-00516,Biscuit Milk Chocolate Coated Nuts,15,2026-02-01,Delivered,Peru,59.25
ORD-11681,"Williams, Fisher and Dean",CHC-00500,Oat Milk Blend Vegan Dark Chocolate Filled Bar,46,2026-05-31,Delivered,Switzerland,253.46
ORD-11682,Hoffman-Alvarez,CHC-00993,Espresso Infused Dark Chocolate Coated Nuts,31,2026-07-26,Pending,China,170.81
ORD-11683,Barr-Sanchez,CHC-00737,Sea Salt Caramel Chocolate Coated Nuts,60,2026-03-23,Shipped,Germany,159.0
ORD-11684,Franklin-Garcia,CHC-00974,Berry Burst Ruby Chocolate Squares,86,2025-12-05,Delivered,Mexico,395.6
ORD-11685,Eaton Inc,CHC-01274,Classic Sugar-Free Chocolate Drops,9,2026-01-21,Processing,Peru,41.76
ORD-11686,Haynes and Sons,CHC-00823,Salted Butter Caramel Chocolate Wafer Bar,16,2025-12-01,Delivered,Switzerland,56.48
ORD-11687,Nichols Group,CHC-00587,Marzipan Style Almond Chocolate Gift Box,90,2025-11-24,Delivered,Germany,258.3
ORD-11688,Valencia-Brooks,CHC-00663,85% Extra Bold Dark Chocolate Wafer Bar,71,2026-03-10,Shipped,Cote d'Ivoire,178.21
ORD-11689,Lee Ltd,CHC-00358,Organic Raw Cacao Chocolate Chips (Baking),113,2025-10-22,Delivered,China,429.4
ORD-11690,Coleman Group,CHC-00331,70% Intense Dark Chocolate Drops,31,2026-05-14,Shipped,Belgium,201.19
ORD-11691,Williams LLC,CHC-01098,Classic Sugar-Free Chocolate Chips (Baking),95,2026-03-07,Shipped,Switzerland,361.0
ORD-11692,Miller LLC,CHC-00645,85% Extra Bold Dark Chocolate Filled Bar,10,2026-01-14,Delivered,Indonesia,51.9
ORD-11693,Washington PLC,CHC-01368,Marzipan Style Almond Chocolate Truffle Box,42,2026-07-04,Delivered,USA,139.44
ORD-11694,"Barron, Mckay and Welch",CHC-00960,70% Intense Dark Chocolate Filled Bar,19,2025-11-14,Delivered,Ghana,69.54
ORD-11695,"Dean, Callahan and Martinez",CHC-00213,Citrus Ruby Chocolate Bar,11,2026-01-07,Pending,United Kingdom,69.96
ORD-11696,Aguilar LLC,CHC-01082,Lemon Zest White Chocolate Chips (Baking),54,2026-01-02,Shipped,UAE,126.9
ORD-11697,Miller-Mendoza,CHC-00976,Classic Milk Chocolate Bar,18,2026-02-12,Processing,Canada,47.88
ORD-11698,Clark-Ayala,CHC-01232,Classic Milk Chocolate Squares,62,2026-05-08,Delivered,Peru,172.98
ORD-11699,Burch Group,CHC-01418,Coconut White Chocolate Pralines,51,2025-11-25,Delivered,Canada,174.93
ORD-11700,Gonzalez PLC,CHC-01041,Plant-Based Classic Vegan Dark Chocolate Pralines,30,2025-11-10,Delivered,USA,161.4
ORD-11701,Norris Group,CHC-00071,85% Extra Bold Dark Chocolate Filled Bar,63,2026-04-16,Delivered,Italy,309.96
ORD-11702,"Walker, Duran and Rogers",CHC-01354,Lemon Zest White Chocolate Squares,46,2026-02-23,Shipped,Australia,142.6
ORD-11703,Garcia PLC,CHC-01104,70% Intense Dark Chocolate Squares,28,2026-02-02,Pending,Colombia,121.24
ORD-11704,"May, Ward and Miller",CHC-00028,Raspberry Swirl White Chocolate Gift Box,5,2026-06-13,Pending,France,12.85
ORD-11705,Potter Inc,CHC-01155,Confectionery Grade Compound Chocolate Chips (Baking),10,2026-02-25,Delivered,Colombia,12.6
ORD-11706,Mahoney-Cruz,CHC-01056,Biscuit Milk Chocolate Filled Bar,38,2026-07-04,Delivered,UAE,125.4
ORD-11707,Ruiz-Burnett,CHC-00794,Soft Caramel Core Chocolate Gift Box,39,2026-03-17,Pending,Belgium,158.34
ORD-11708,Briggs-Rivas,CHC-01343,Gianduja Style Hazelnut Chocolate Drops,19,2025-12-10,Delivered,Switzerland,106.4
ORD-11709,Burns Inc,CHC-01110,Honeycomb Milk Chocolate Squares,136,2026-03-17,Delivered,Japan,443.36
ORD-11710,Villarreal Ltd,CHC-00190,70% Intense Dark Chocolate Gift Box,8,2026-01-02,Processing,France,22.64
ORD-11711,"Coleman, Mccann and Arroyo",CHC-00403,Sea Salt Caramel Chocolate Chips (Baking),58,2026-06-23,Delivered,France,274.92
ORD-11712,"Miller, Padilla and Luna",CHC-00033,Single Origin Dark Chocolate Coated Nuts,45,2026-07-11,Shipped,China,198.9
ORD-11713,"Martinez, Rose and Freeman",CHC-01279,Praline Hazelnut Chocolate Chips (Baking),16,2026-02-10,Processing,Germany,89.12
ORD-11714,"Guerrero, King and Moon",CHC-00321,Stevia Sweetened Sugar-Free Chocolate Chips (Baking),37,2025-10-22,Delivered,India,144.67
ORD-11715,Mclean-Nelson,CHC-00779,Plant-Based Classic Vegan Dark Chocolate Drops,23,2026-04-03,Processing,France,114.77
ORD-11716,Nelson Group,CHC-01450,Marzipan Style Almond Chocolate Chips (Baking),34,2026-07-18,Processing,Japan,141.1
ORD-11717,Singh and Sons,CHC-00817,Biscuit Milk Chocolate Coated Nuts,105,2025-11-17,Processing,Ecuador,409.5
ORD-11718,Thomas Ltd,CHC-01475,Biscuit Milk Chocolate Drops,22,2026-04-23,Delivered,Belgium,51.7
ORD-11719,"Leonard, Nelson and Tucker",CHC-01328,Raspberry Swirl White Chocolate Coated Nuts,34,2026-08-01,Delivered,South Africa,112.54
ORD-11720,Potts-Smith,CHC-00910,Classic Milk Chocolate Coated Nuts,33,2025-12-15,Delivered,Germany,73.92
ORD-11721,Terry-Hunter,CHC-00400,Bakers Classic Compound Chocolate Pralines,22,2026-07-11,Delivered,South Africa,55.0
ORD-11722,Jimenez PLC,CHC-01056,Biscuit Milk Chocolate Filled Bar,42,2025-12-07,Shipped,UAE,138.6
ORD-11723,"Salas, Sullivan and Taylor",CHC-01287,Original Ruby Chocolate Truffle Box,90,2026-06-08,Shipped,Germany,517.5
ORD-11724,Thompson-Waters,CHC-01438,Tropical Mix Fruit & Nut Chocolate Filled Bar,21,2026-05-09,Shipped,Italy,99.12
ORD-11725,Pham-Anderson,CHC-01132,Coconut White Chocolate Bar,29,2026-07-17,Delivered,France,109.33
ORD-11726,Ramirez-Miller,CHC-00279,Lemon Zest White Chocolate Coated Nuts,70,2026-01-11,Delivered,Netherlands,284.9
ORD-11727,Stevens Ltd,CHC-01400,Tropical Mix Fruit & Nut Chocolate Drops,46,2026-03-31,Delivered,Germany,176.64
ORD-11728,Hudson-Wu,CHC-00995,70% Intense Dark Chocolate Squares,20,2026-06-15,Delivered,China,52.2
ORD-11729,"Nichols, White and Holmes",CHC-01255,Biscuit Milk Chocolate Squares,25,2025-12-28,Delivered,United Kingdom,76.75
ORD-11730,Smith LLC,CHC-00534,Honeycomb Milk Chocolate Bar,27,2026-02-20,Delivered,Belgium,80.73
ORD-11731,Edwards Inc,CHC-00402,Tropical Mix Fruit & Nut Chocolate Coated Nuts,22,2026-05-29,Shipped,Canada,88.0
ORD-11732,Barnes Inc,CHC-01336,Sea Salt Caramel Chocolate Chips (Baking),58,2026-01-01,Processing,Ghana,204.74
ORD-11733,Mccall Group,CHC-00111,Bakers Classic Compound Chocolate Wafer Bar,43,2026-04-25,Delivered,China,80.41
ORD-11734,"Terry, Blair and Blake",CHC-00369,Sea Salt Milk Chocolate Filled Bar,18,2026-08-03,Processing,USA,78.66
ORD-11735,Christensen-Schultz,CHC-00559,Organic Fair-Trade Chocolate Wafer Bar,45,2026-06-06,Pending,Cote d'Ivoire,216.9
ORD-11736,Peters PLC,CHC-00412,Single Origin Dark Chocolate Bar,92,2025-12-25,Processing,Canada,322.92
ORD-11737,Rowe-Jackson,CHC-01474,Tropical Mix Fruit & Nut Chocolate Truffle Box,22,2026-05-15,Shipped,USA,106.48
ORD-11738,Peters-Clark,CHC-00621,Classic Milk Chocolate Gift Box,21,2026-06-03,Processing,Ecuador,62.16
ORD-11739,Spence-Wilson,CHC-00641,Whole Hazelnut Chocolate Wafer Bar,21,2026-03-09,Delivered,Colombia,106.47
ORD-11740,Alexander Inc,CHC-01091,Tropical Mix Fruit & Nut Chocolate Pralines,56,2026-04-28,Delivered,Canada,247.52
ORD-11741,"Adkins, Cook and Meyer",CHC-00579,70% Intense Dark Chocolate Pralines,22,2026-01-22,Shipped,France,73.04
ORD-11742,"Lane, Hernandez and Sutton",CHC-00688,Raspberry Swirl White Chocolate Bar,9,2026-07-29,Delivered,Peru,20.07
ORD-11743,Douglas PLC,CHC-00498,Original Ruby Chocolate Chips (Baking),36,2026-07-25,Delivered,Indonesia,229.32
ORD-11744,Snyder Group,CHC-01166,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,53,2026-03-04,Pending,Peru,208.82
ORD-11745,"Brown, Rivera and Fuller",CHC-00704,Original Ruby Chocolate Chips (Baking),33,2026-04-19,Pending,Canada,156.75
ORD-11746,Reynolds PLC,CHC-00584,Marzipan Style Almond Chocolate Gift Box,39,2025-11-14,Shipped,Germany,133.77
ORD-11747,"Ward, Myers and Simmons",CHC-00366,Almond Crunch Chocolate Wafer Bar,35,2026-02-03,Shipped,China,147.0
ORD-11748,Evans-Lynch,CHC-00787,Coconut White Chocolate Pralines,17,2026-03-21,Delivered,Canada,61.54
ORD-11749,Smith-Griffith,CHC-00476,Bakers Classic Compound Chocolate Wafer Bar,20,2025-11-14,Delivered,Mexico,30.2
ORD-11750,Simpson-Thompson,CHC-00796,Classic Milk Chocolate Squares,64,2026-05-21,Delivered,Ghana,231.68
ORD-11751,Richardson and Sons,CHC-00149,Tropical Mix Fruit & Nut Chocolate Bar,16,2025-10-29,Pending,Cote d'Ivoire,65.28
ORD-11752,"Smith, Russo and Crosby",CHC-00921,Biscuit Milk Chocolate Chips (Baking),103,2025-11-24,Pending,Germany,344.02
ORD-11753,Berg-Nunez,CHC-01104,70% Intense Dark Chocolate Squares,17,2025-11-10,Delivered,Colombia,73.61
ORD-11754,Kerr and Sons,CHC-00917,Sea Salt Caramel Chocolate Bar,11,2026-06-03,Processing,Japan,53.02
ORD-11755,"Allen, Scott and Wolfe",CHC-00738,Espresso Infused Dark Chocolate Wafer Bar,45,2026-04-04,Delivered,Mexico,157.05
ORD-11756,Wallace-Wilson,CHC-00686,Praline Hazelnut Chocolate Squares,58,2025-11-23,Shipped,Netherlands,209.96
ORD-11757,Yates LLC,CHC-01061,Tropical Mix Fruit & Nut Chocolate Gift Box,15,2026-06-09,Processing,Belgium,55.65
ORD-11758,Bailey Ltd,CHC-01295,Organic Raw Cacao Chocolate Bar,61,2026-03-28,Delivered,Japan,378.2
ORD-11759,"Floyd, Melendez and Donaldson",CHC-00730,Organic Fair-Trade Chocolate Truffle Box,18,2025-12-17,Delivered,Canada,68.22
ORD-11760,Dennis-Jones,CHC-00833,Cranberry Walnut Fruit & Nut Chocolate Drops,83,2026-02-21,Shipped,USA,388.44
ORD-11761,Wade-Wells,CHC-00639,Original Ruby Chocolate Pralines,40,2026-06-06,Shipped,Canada,231.6
ORD-11762,"Anderson, Dominguez and Smith",CHC-00222,Berry Burst Ruby Chocolate Wafer Bar,25,2026-07-10,Shipped,Mexico,196.0
ORD-11763,Wright-Mcfarland,CHC-00062,Classic Milk Chocolate Drops,24,2025-10-25,Delivered,Cote d'Ivoire,100.8
ORD-11764,"Key, Matthews and Gonzales",CHC-01389,Berry Burst Ruby Chocolate Bar,41,2026-05-21,Processing,China,190.65
ORD-11765,Berry LLC,CHC-00208,Value Pack Compound Chocolate Pralines,59,2026-02-07,Processing,United Kingdom,125.67
ORD-11766,Gonzales and Sons,CHC-00168,Original Ruby Chocolate Drops,58,2026-01-21,Processing,India,266.22
ORD-11767,"Cortez, Rivera and Blackburn",CHC-01453,Honeycomb Milk Chocolate Coated Nuts,18,2025-12-12,Delivered,Germany,74.16
ORD-11768,Murphy PLC,CHC-00709,Single Origin Dark Chocolate Filled Bar,20,2026-05-11,Delivered,China,57.2
ORD-11769,Rodriguez Group,CHC-00478,Value Pack Compound Chocolate Squares,50,2026-02-23,Delivered,Belgium,63.5
ORD-11770,"Thompson, Mason and Cameron",CHC-00400,Bakers Classic Compound Chocolate Pralines,30,2026-07-31,Delivered,South Africa,75.0
ORD-11771,Martinez-Castro,CHC-00669,Plant-Based Classic Vegan Dark Chocolate Bar,148,2026-03-01,Delivered,Ghana,885.04
ORD-11772,Shields PLC,CHC-01353,Salted Butter Caramel Chocolate Wafer Bar,36,2026-07-11,Delivered,India,142.92
ORD-11773,"Hernandez, Baird and Adams",CHC-01145,Plant-Based Classic Vegan Dark Chocolate Drops,24,2026-01-12,Delivered,Japan,150.72
ORD-11774,"Sutton, Griffin and Swanson",CHC-01451,Tropical Mix Fruit & Nut Chocolate Squares,51,2026-01-19,Delivered,Indonesia,247.35
ORD-11775,Green-Gonzales,CHC-01302,Vanilla Bean White Chocolate Chips (Baking),40,2026-07-05,Processing,Colombia,88.4
ORD-11776,"Martin, Lee and Anderson",CHC-01374,Marzipan Style Almond Chocolate Wafer Bar,13,2025-10-14,Pending,Germany,40.04
ORD-11777,Hardy and Sons,CHC-01475,Biscuit Milk Chocolate Drops,16,2026-04-30,Delivered,Belgium,37.6
ORD-11778,Cardenas-Torres,CHC-01041,Plant-Based Classic Vegan Dark Chocolate Pralines,18,2026-01-28,Pending,USA,96.84
ORD-11779,Pollard-Moore,CHC-00446,Tropical Mix Fruit & Nut Chocolate Gift Box,83,2026-04-19,Pending,Ghana,288.84
ORD-11780,Leach-Coleman,CHC-00518,Single Origin Dark Chocolate Squares,29,2026-06-27,Delivered,Indonesia,137.46
ORD-11781,"King, Levine and Fox",CHC-01058,Vanilla Bean White Chocolate Coated Nuts,20,2026-04-12,Delivered,Netherlands,43.4
ORD-11782,"Clark, Pollard and Petersen",CHC-00865,Sea Salt Milk Chocolate Coated Nuts,74,2026-01-02,Shipped,Cote d'Ivoire,272.32
ORD-11783,Mcclure LLC,CHC-00790,Roasted Almond Chocolate Drops,47,2026-03-20,Delivered,UAE,153.69
ORD-11784,"Fuentes, Hunt and Harper",CHC-01454,Classic Milk Chocolate Bar,72,2026-05-24,Delivered,Australia,198.0
ORD-11785,Thompson LLC,CHC-00456,85% Extra Bold Dark Chocolate Bar,42,2025-12-18,Pending,Mexico,225.54
ORD-11786,"Carrillo, Baker and Nunez",CHC-00641,Whole Hazelnut Chocolate Wafer Bar,28,2026-07-17,Delivered,Colombia,141.96
ORD-11787,"Hamilton, Jones and Green",CHC-00014,Sea Salt Milk Chocolate Chips (Baking),19,2025-12-19,Delivered,France,39.71
ORD-11788,Rodriguez LLC,CHC-00609,Marzipan Style Almond Chocolate Filled Bar,40,2026-07-02,Shipped,France,208.8
ORD-11789,"Porter, George and Odom",CHC-01331,Single Origin Dark Chocolate Drops,8,2025-12-09,Pending,Peru,37.36
ORD-11790,Cobb-Byrd,CHC-00797,70% Intense Dark Chocolate Coated Nuts,34,2026-02-19,Processing,France,134.98
ORD-11791,"Kramer, Wolfe and Dyer",CHC-00351,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),48,2026-02-10,Delivered,Indonesia,220.8
ORD-11792,"Barrett, Armstrong and Johnson",CHC-01034,Roasted Almond Chocolate Chips (Baking),29,2026-06-09,Pending,Ghana,105.27
ORD-11793,"Scott, Rice and Short",CHC-01007,Cranberry Walnut Fruit & Nut Chocolate Gift Box,7,2025-12-10,Delivered,Japan,31.36
ORD-11794,"Grimes, Lee and Burns",CHC-00917,Sea Salt Caramel Chocolate Bar,85,2025-11-27,Delivered,Japan,409.7
ORD-11795,"Molina, Peterson and Williams",CHC-00381,Whole Hazelnut Chocolate Filled Bar,97,2025-10-11,Delivered,Australia,542.23
ORD-11796,Scott-Abbott,CHC-01402,Plant-Based Classic Vegan Dark Chocolate Filled Bar,8,2026-04-24,Processing,France,33.04
ORD-11797,Sanders LLC,CHC-00807,85% Extra Bold Dark Chocolate Truffle Box,34,2026-03-30,Delivered,Brazil,220.32
ORD-11798,"Phillips, Garcia and Gonzalez",CHC-00537,Sea Salt Milk Chocolate Drops,73,2026-07-22,Delivered,Canada,244.55
ORD-11799,"Day, Maldonado and Campbell",CHC-00836,Classic Sugar-Free Chocolate Pralines,101,2026-04-22,Pending,Netherlands,600.95
ORD-11800,Bishop-Young,CHC-01030,70% Intense Dark Chocolate Wafer Bar,42,2026-04-24,Processing,UAE,249.9
ORD-11801,Miller Group,CHC-00102,Sea Salt Milk Chocolate Bar,23,2025-10-09,Delivered,United Kingdom,77.74
ORD-11802,Andrews-Pena,CHC-00951,Sea Salt Milk Chocolate Pralines,21,2026-06-25,Processing,USA,77.7
ORD-11803,Galvan-Wright,CHC-00906,Coconut White Chocolate Coated Nuts,9,2025-10-08,Delivered,China,27.63
ORD-11804,Glenn Ltd,CHC-00573,70% Intense Dark Chocolate Drops,41,2026-05-30,Delivered,China,207.46
ORD-11805,"Dixon, White and Sawyer",CHC-00153,Honeycomb Milk Chocolate Truffle Box,25,2026-07-14,Delivered,Brazil,79.25
ORD-11806,Tran Inc,CHC-00267,Biscuit Milk Chocolate Coated Nuts,10,2026-01-16,Delivered,China,44.4
ORD-11807,Richardson PLC,CHC-00697,Salted Butter Caramel Chocolate Filled Bar,28,2026-03-26,Shipped,Canada,104.72
ORD-11808,Taylor-Tapia,CHC-00136,Espresso Infused Dark Chocolate Truffle Box,23,2026-02-23,Delivered,United Kingdom,66.93
ORD-11809,Shannon-Mcdonald,CHC-01136,Salted Butter Caramel Chocolate Pralines,46,2025-12-22,Delivered,Colombia,133.4
ORD-11810,Watson Inc,CHC-01482,85% Extra Bold Dark Chocolate Wafer Bar,37,2026-03-12,Processing,Peru,131.35
ORD-11811,Santos and Sons,CHC-00899,Single Origin Dark Chocolate Pralines,62,2026-06-13,Processing,USA,181.66
ORD-11812,Guzman and Sons,CHC-01322,Honeycomb Milk Chocolate Filled Bar,28,2025-12-10,Delivered,Brazil,75.32
ORD-11813,Torres Ltd,CHC-00905,Organic Fair-Trade Chocolate Squares,142,2026-06-06,Processing,Indonesia,914.48
ORD-11814,Hunter and Sons,CHC-00325,85% Extra Bold Dark Chocolate Filled Bar,67,2026-02-12,Delivered,Mexico,304.85
ORD-11815,Banks-Daniels,CHC-00652,Espresso Infused Dark Chocolate Squares,46,2026-05-24,Delivered,UAE,136.62
ORD-11816,Flores-Anderson,CHC-00453,Gianduja Style Hazelnut Chocolate Squares,67,2025-11-19,Delivered,USA,383.91
ORD-11817,Griffin and Sons,CHC-00994,85% Extra Bold Dark Chocolate Coated Nuts,44,2026-03-02,Delivered,France,228.8
ORD-11818,Turner and Sons,CHC-00074,85% Extra Bold Dark Chocolate Bar,10,2026-04-21,Processing,Ghana,43.5
ORD-11819,"Nguyen, Allen and Wood",CHC-00568,Classic Milk Chocolate Filled Bar,12,2026-03-08,Delivered,France,49.92
ORD-11820,Moreno PLC,CHC-00213,Citrus Ruby Chocolate Bar,7,2026-07-01,Processing,United Kingdom,44.52
ORD-11821,Lin-Mccall,CHC-00939,70% Intense Dark Chocolate Drops,109,2025-11-30,Processing,Mexico,497.04
ORD-11822,"Spencer, Burton and Parrish",CHC-00449,Raisin & Almond Fruit & Nut Chocolate Coated Nuts,9,2026-03-15,Delivered,Canada,45.45
ORD-11823,"Scott, Davis and Golden",CHC-00753,Soft Caramel Core Chocolate Pralines,18,2026-03-17,Delivered,Australia,57.6
ORD-11824,Shields-Smith,CHC-01161,70% Intense Dark Chocolate Coated Nuts,8,2026-01-04,Processing,Germany,45.84
ORD-11825,Garcia Ltd,CHC-00539,Salted Butter Caramel Chocolate Filled Bar,34,2026-05-31,Shipped,France,108.12
ORD-11826,Flynn-Ibarra,CHC-00869,Sea Salt Caramel Chocolate Truffle Box,4,2026-07-09,Delivered,South Africa,11.8
ORD-11827,Brown-Goodman,CHC-01456,Espresso Infused Dark Chocolate Wafer Bar,42,2025-10-21,Delivered,Germany,204.12
ORD-11828,Steele-Watson,CHC-00809,Classic Sugar-Free Chocolate Chips (Baking),23,2026-07-14,Shipped,Japan,91.77
ORD-11829,Curtis-Bradshaw,CHC-01187,Classic Milk Chocolate Bar,40,2025-12-22,Pending,Switzerland,135.2
ORD-11830,Murray-Burnett,CHC-01154,Sea Salt Milk Chocolate Squares,23,2026-07-19,Delivered,France,93.15
ORD-11831,Torres-Fletcher,CHC-00642,Sea Salt Milk Chocolate Squares,95,2026-02-16,Delivered,Brazil,228.95
ORD-11832,Reese Inc,CHC-01118,Single Origin Dark Chocolate Pralines,151,2025-12-16,Shipped,Switzerland,495.28
ORD-11833,Dawson-Schmidt,CHC-00940,Berry Burst Ruby Chocolate Truffle Box,24,2026-07-20,Shipped,Netherlands,134.88
ORD-11834,"Hensley, Wolf and Peters",CHC-01002,Stevia Sweetened Sugar-Free Chocolate Pralines,25,2025-12-29,Delivered,Switzerland,83.25
ORD-11835,Cole-Taylor,CHC-00401,Original Ruby Chocolate Coated Nuts,21,2026-01-22,Processing,Ecuador,163.59
ORD-11836,Owen LLC,CHC-00333,Salted Butter Caramel Chocolate Wafer Bar,41,2026-07-08,Delivered,France,197.62
ORD-11837,"Miller, Lee and Brandt",CHC-00933,Cranberry Walnut Fruit & Nut Chocolate Wafer Bar,15,2026-07-21,Delivered,Germany,70.5
ORD-11838,Williams PLC,CHC-00121,Coconut White Chocolate Chips (Baking),14,2025-12-04,Processing,Switzerland,40.74
ORD-11839,Spencer-Ryan,CHC-00421,Raisin & Almond Fruit & Nut Chocolate Bar,19,2025-10-22,Pending,France,103.17
ORD-11840,Mcintyre-Ryan,CHC-00111,Bakers Classic Compound Chocolate Wafer Bar,22,2026-01-03,Delivered,China,41.14
ORD-11841,Gillespie Inc,CHC-00136,Espresso Infused Dark Chocolate Truffle Box,79,2025-10-08,Delivered,United Kingdom,229.89
ORD-11842,"Taylor, Chambers and Davidson",CHC-00228,Raspberry Swirl White Chocolate Drops,111,2025-12-08,Delivered,Switzerland,495.06
ORD-11843,"Smith, Allen and Perez",CHC-00590,Soft Caramel Core Chocolate Coated Nuts,41,2026-05-05,Pending,Mexico,126.28
ORD-11844,"Young, Maxwell and Hernandez",CHC-00792,Lemon Zest White Chocolate Wafer Bar,25,2025-11-24,Delivered,Ghana,60.0
ORD-11845,"Beard, Hernandez and Christian",CHC-01364,Tropical Mix Fruit & Nut Chocolate Gift Box,37,2025-11-05,Delivered,UAE,155.77
ORD-11846,"Johnston, Schmitt and Lamb",CHC-01434,Classic Milk Chocolate Drops,53,2025-10-13,Delivered,Netherlands,198.75
ORD-11847,Yu and Sons,CHC-01154,Sea Salt Milk Chocolate Squares,29,2026-05-22,Pending,France,117.45
ORD-11848,"Stewart, Hansen and Bowers",CHC-00901,Single Origin Dark Chocolate Drops,28,2025-10-25,Delivered,Belgium,99.68
ORD-11849,Cox and Sons,CHC-00413,Gianduja Style Hazelnut Chocolate Chips (Baking),32,2025-10-28,Delivered,Cote d'Ivoire,156.16
ORD-11850,"Hanson, Anderson and Greene",CHC-00263,Roasted Almond Chocolate Coated Nuts,21,2026-06-22,Processing,Netherlands,80.43
ORD-11851,"Rice, Horne and Smith",CHC-01127,85% Extra Bold Dark Chocolate Drops,13,2026-04-04,Shipped,Brazil,40.95
ORD-11852,"Thornton, Arnold and Pierce",CHC-00317,70% Intense Dark Chocolate Bar,29,2026-06-07,Delivered,Brazil,142.39
ORD-11853,Morgan Ltd,CHC-00403,Sea Salt Caramel Chocolate Chips (Baking),35,2025-11-17,Processing,France,165.9
ORD-11854,Watson-Gamble,CHC-01276,Almond Crunch Chocolate Wafer Bar,22,2025-10-18,Processing,France,87.12
ORD-11855,"Snyder, Sexton and Harrison",CHC-00052,85% Extra Bold Dark Chocolate Pralines,12,2026-04-28,Shipped,Ecuador,75.36
ORD-11856,Hudson LLC,CHC-00514,Classic Milk Chocolate Filled Bar,26,2026-03-15,Pending,Indonesia,104.26
ORD-11857,Green Group,CHC-01309,Vanilla Bean White Chocolate Truffle Box,25,2026-01-14,Shipped,Ecuador,90.75
ORD-11858,"Miller, Stout and Massey",CHC-00299,Confectionery Grade Compound Chocolate Wafer Bar,35,2026-02-16,Delivered,USA,78.4
ORD-11859,"Huynh, Carpenter and Moreno",CHC-00652,Espresso Infused Dark Chocolate Squares,16,2026-06-23,Delivered,UAE,47.52
ORD-11860,"Reed, Cantrell and Blanchard",CHC-00896,70% Intense Dark Chocolate Truffle Box,60,2026-06-08,Processing,Cote d'Ivoire,218.4
ORD-11861,"Robinson, Jordan and Gutierrez",CHC-00287,Classic Sugar-Free Chocolate Filled Bar,20,2026-03-11,Shipped,South Africa,106.8
ORD-11862,"Reed, Martinez and Henderson",CHC-00017,Coconut Sugar Vegan Dark Chocolate Squares,14,2025-11-23,Delivered,USA,88.9
