SaleID,Date,ProductID,ProductName,Region,Country,Channel,QuantitySold,UnitPrice,RevenueUSD
SALE-002326,2026-07-25,CHC-00439,Soft Caramel Core Chocolate Coated Nuts,Asia Pacific,China,Duty-Free,27,4.25,114.75
SALE-002327,2025-09-27,CHC-01193,85% Extra Bold Dark Chocolate Wafer Bar,Latin America,Ecuador,Duty-Free,44,2.56,112.64
SALE-002328,2026-06-22,CHC-00490,Soft Caramel Core Chocolate Pralines,Europe,Belgium,Duty-Free,94,3.65,343.1
SALE-002329,2026-03-04,CHC-00590,Soft Caramel Core Chocolate Coated Nuts,North America,Mexico,Direct-to-Consumer,8,3.08,24.64
SALE-002330,2026-02-14,CHC-01035,70% Intense Dark Chocolate Wafer Bar,North America,USA,Wholesale Distributor,41,6.12,250.92
SALE-002331,2025-10-22,CHC-00495,Coconut Sugar Vegan Dark Chocolate Pralines,Asia Pacific,Australia,Retail Store,32,6.44,206.08
SALE-002332,2026-04-12,CHC-00899,Single Origin Dark Chocolate Pralines,North America,USA,Direct-to-Consumer,37,2.93,108.41
SALE-002333,2026-04-17,CHC-01116,Single Origin Dark Chocolate Drops,Europe,Switzerland,Direct-to-Consumer,122,6.3,768.6
SALE-002334,2026-03-05,CHC-01482,85% Extra Bold Dark Chocolate Wafer Bar,Latin America,Peru,Direct-to-Consumer,54,3.55,191.7
SALE-002335,2026-02-21,CHC-00904,Marzipan Style Almond Chocolate Pralines,Latin America,Colombia,Wholesale Distributor,19,4.38,83.22
SALE-002336,2025-11-06,CHC-01216,Sea Salt Milk Chocolate Bar,North America,USA,Direct-to-Consumer,16,2.99,47.84
SALE-002337,2025-08-07,CHC-01261,70% Intense Dark Chocolate Chips (Baking),North America,USA,Duty-Free,20,5.37,107.4
SALE-002338,2025-12-05,CHC-00840,Single Origin Dark Chocolate Chips (Baking),North America,USA,Retail Store,41,4.18,171.38
SALE-002339,2026-06-20,CHC-01314,Lemon Zest White Chocolate Bar,Europe,Netherlands,E-Commerce,47,3.73,175.31
SALE-002340,2025-10-01,CHC-01348,Sea Salt Milk Chocolate Pralines,Europe,Italy,Direct-to-Consumer,40,2.26,90.4
SALE-002341,2026-02-18,CHC-00742,Whole Hazelnut Chocolate Chips (Baking),North America,USA,Duty-Free,56,4.98,278.88
SALE-002342,2026-07-13,CHC-01305,Biscuit Milk Chocolate Pralines,Europe,Belgium,Wholesale Distributor,178,3.86,687.08
SALE-002343,2025-10-24,CHC-00366,Almond Crunch Chocolate Wafer Bar,Asia Pacific,China,Retail Store,6,4.2,25.2
SALE-002344,2026-06-29,CHC-01268,Diabetic Friendly Sugar-Free Chocolate Drops,Europe,Italy,Direct-to-Consumer,8,3.78,30.24
SALE-002345,2025-09-08,CHC-01461,Classic Sugar-Free Chocolate Bar,Europe,Germany,Duty-Free,12,5.93,71.16
SALE-002346,2025-09-26,CHC-00089,Marzipan Style Almond Chocolate Drops,Europe,Switzerland,Wholesale Distributor,40,3.35,134.0
SALE-002347,2026-01-13,CHC-00237,Classic Milk Chocolate Squares,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,12,3.61,43.32
SALE-002348,2025-08-09,CHC-00697,Salted Butter Caramel Chocolate Filled Bar,North America,Canada,Direct-to-Consumer,64,3.74,239.36
SALE-002349,2026-05-31,CHC-00998,Confectionery Grade Compound Chocolate Squares,Asia Pacific,Australia,Retail Store,21,1.79,37.59
SALE-002350,2026-02-10,CHC-00612,85% Extra Bold Dark Chocolate Bar,Europe,Switzerland,E-Commerce,72,5.5,396.0
SALE-002351,2025-12-19,CHC-01121,Raspberry Swirl White Chocolate Squares,Latin America,Peru,Duty-Free,22,4.33,95.26
SALE-002352,2025-10-31,CHC-00628,Gianduja Style Hazelnut Chocolate Squares,North America,Mexico,Duty-Free,13,4.62,60.06
SALE-002353,2025-09-25,CHC-00752,Almond Crunch Chocolate Pralines,Europe,Switzerland,E-Commerce,13,3.14,40.82
SALE-002354,2026-04-14,CHC-00095,70% Intense Dark Chocolate Truffle Box,North America,USA,Duty-Free,28,6.05,169.4
SALE-002355,2025-10-29,CHC-00940,Berry Burst Ruby Chocolate Truffle Box,Europe,Netherlands,Duty-Free,200,5.62,1124.0
SALE-002356,2026-06-08,CHC-01087,Biscuit Milk Chocolate Drops,Europe,United Kingdom,Retail Store,28,4.08,114.24
SALE-002357,2026-01-19,CHC-01187,Classic Milk Chocolate Bar,Europe,Switzerland,Wholesale Distributor,25,3.38,84.5
SALE-002358,2025-11-18,CHC-00817,Biscuit Milk Chocolate Coated Nuts,Latin America,Ecuador,Duty-Free,29,3.9,113.1
SALE-002359,2026-06-10,CHC-00206,Tropical Mix Fruit & Nut Chocolate Gift Box,North America,Mexico,Wholesale Distributor,48,3.37,161.76
SALE-002360,2025-12-26,CHC-00586,Bakers Classic Compound Chocolate Pralines,Latin America,Brazil,Retail Store,26,1.66,43.16
SALE-002361,2026-01-20,CHC-01074,Gianduja Style Hazelnut Chocolate Filled Bar,Europe,Switzerland,Retail Store,40,4.55,182.0
SALE-002362,2025-09-04,CHC-01336,Sea Salt Caramel Chocolate Chips (Baking),Middle East & Africa,Ghana,Wholesale Distributor,31,3.53,109.43
SALE-002363,2025-11-07,CHC-00399,Coconut Sugar Vegan Dark Chocolate Filled Bar,Europe,Belgium,Retail Store,167,4.08,681.36
SALE-002364,2026-02-25,CHC-01322,Honeycomb Milk Chocolate Filled Bar,Latin America,Brazil,E-Commerce,24,2.69,64.56
SALE-002365,2026-03-28,CHC-00356,Honeycomb Milk Chocolate Coated Nuts,Asia Pacific,Indonesia,Direct-to-Consumer,24,3.77,90.48
SALE-002366,2025-10-15,CHC-01427,Coconut Sugar Vegan Dark Chocolate Pralines,Europe,Germany,E-Commerce,38,3.67,139.46
SALE-002367,2025-12-23,CHC-00680,Soft Caramel Core Chocolate Chips (Baking),Asia Pacific,Australia,E-Commerce,11,3.6,39.6
SALE-002368,2026-02-08,CHC-01004,Cranberry Walnut Fruit & Nut Chocolate Squares,North America,Mexico,E-Commerce,30,4.05,121.5
SALE-002369,2025-09-19,CHC-00673,Sea Salt Caramel Chocolate Filled Bar,Europe,United Kingdom,Wholesale Distributor,24,3.61,86.64
SALE-002370,2026-01-27,CHC-00920,Plant-Based Classic Vegan Dark Chocolate Pralines,North America,USA,Retail Store,17,6.55,111.35
SALE-002371,2026-01-09,CHC-01268,Diabetic Friendly Sugar-Free Chocolate Drops,Europe,Italy,Wholesale Distributor,39,3.78,147.42
SALE-002372,2026-01-31,CHC-00528,Single Origin Dark Chocolate Chips (Baking),Latin America,Brazil,Retail Store,39,5.41,210.99
SALE-002373,2026-05-07,CHC-01279,Praline Hazelnut Chocolate Chips (Baking),Europe,Germany,E-Commerce,31,5.57,172.67
SALE-002374,2026-04-29,CHC-01468,Soft Caramel Core Chocolate Truffle Box,Europe,United Kingdom,Duty-Free,31,4.01,124.31
SALE-002375,2026-05-28,CHC-01413,Diabetic Friendly Sugar-Free Chocolate Squares,Latin America,Brazil,Wholesale Distributor,29,5.36,155.44
SALE-002376,2026-06-02,CHC-01448,Sea Salt Caramel Chocolate Chips (Baking),Europe,Belgium,Wholesale Distributor,23,3.04,69.92
SALE-002377,2025-11-11,CHC-00133,Classic Sugar-Free Chocolate Truffle Box,North America,Mexico,Duty-Free,43,5.33,229.19
SALE-002378,2026-01-18,CHC-01096,70% Intense Dark Chocolate Bar,Latin America,Ecuador,E-Commerce,138,3.02,416.76
SALE-002379,2025-09-25,CHC-00514,Classic Milk Chocolate Filled Bar,Asia Pacific,Indonesia,Direct-to-Consumer,9,4.01,36.09
SALE-002380,2025-11-13,CHC-00649,Raisin & Almond Fruit & Nut Chocolate Bar,Europe,Germany,Duty-Free,23,3.51,80.73
SALE-002381,2026-01-03,CHC-01115,Biscuit Milk Chocolate Drops,North America,Canada,Wholesale Distributor,324,3.02,978.48
SALE-002382,2026-05-10,CHC-00760,Raspberry Swirl White Chocolate Bar,Latin America,Peru,Wholesale Distributor,46,2.9,133.4
SALE-002383,2026-06-14,CHC-01304,Coconut White Chocolate Chips (Baking),Europe,France,E-Commerce,30,3.68,110.4
SALE-002384,2026-02-06,CHC-00230,Sea Salt Caramel Chocolate Squares,Middle East & Africa,Ghana,Duty-Free,35,2.66,93.1
SALE-002385,2026-02-28,CHC-00040,Confectionery Grade Compound Chocolate Coated Nuts,Europe,Germany,E-Commerce,28,2.32,64.96
SALE-002386,2025-11-09,CHC-01332,Raisin & Almond Fruit & Nut Chocolate Gift Box,North America,USA,Duty-Free,49,3.47,170.03
SALE-002387,2025-10-27,CHC-00456,85% Extra Bold Dark Chocolate Bar,North America,Mexico,Retail Store,12,5.37,64.44
SALE-002388,2025-12-30,CHC-01297,Sea Salt Milk Chocolate Pralines,North America,Canada,E-Commerce,35,2.51,87.85
SALE-002389,2026-02-17,CHC-00756,Roasted Almond Chocolate Pralines,Asia Pacific,Indonesia,Direct-to-Consumer,54,3.4,183.6
SALE-002390,2026-04-22,CHC-01498,Organic Fair-Trade Chocolate Pralines,North America,Canada,Wholesale Distributor,218,4.57,996.26
SALE-002391,2025-10-26,CHC-00678,Espresso Infused Dark Chocolate Squares,Europe,Switzerland,Direct-to-Consumer,7,4.02,28.14
SALE-002392,2026-07-27,CHC-00421,Raisin & Almond Fruit & Nut Chocolate Bar,Europe,France,E-Commerce,12,5.43,65.16
SALE-002393,2026-07-25,CHC-00657,Coconut White Chocolate Filled Bar,Europe,Netherlands,E-Commerce,39,4.46,173.94
SALE-002394,2026-03-19,CHC-00850,Honeycomb Milk Chocolate Truffle Box,Asia Pacific,Australia,Wholesale Distributor,84,2.22,186.48
SALE-002395,2025-09-10,CHC-01402,Plant-Based Classic Vegan Dark Chocolate Filled Bar,Europe,France,Wholesale Distributor,50,4.13,206.5
SALE-002396,2026-01-14,CHC-00404,Vanilla Bean White Chocolate Squares,Europe,Switzerland,Retail Store,9,3.75,33.75
SALE-002397,2025-12-08,CHC-00099,Vanilla Bean White Chocolate Wafer Bar,Asia Pacific,Australia,Wholesale Distributor,223,2.19,488.37
SALE-002398,2025-09-01,CHC-00320,Classic Sugar-Free Chocolate Wafer Bar,Europe,Belgium,Retail Store,6,3.93,23.58
SALE-002399,2025-10-05,CHC-00032,Espresso Infused Dark Chocolate Truffle Box,Latin America,Peru,Retail Store,121,5.34,646.14
SALE-002400,2025-12-23,CHC-00492,Biscuit Milk Chocolate Coated Nuts,Europe,Switzerland,E-Commerce,37,3.38,125.06
SALE-002401,2026-04-21,CHC-01115,Biscuit Milk Chocolate Drops,North America,Canada,Duty-Free,22,3.02,66.44
SALE-002402,2026-04-28,CHC-01111,Single Origin Dark Chocolate Truffle Box,Latin America,Ecuador,E-Commerce,8,5.91,47.28
SALE-002403,2025-09-28,CHC-00578,Diabetic Friendly Sugar-Free Chocolate Gift Box,North America,USA,E-Commerce,11,4.64,51.04
SALE-002404,2025-09-16,CHC-00516,Biscuit Milk Chocolate Coated Nuts,Latin America,Peru,Wholesale Distributor,6,3.95,23.7
SALE-002405,2026-02-26,CHC-00556,Roasted Almond Chocolate Drops,Europe,Germany,Retail Store,11,2.95,32.45
SALE-002406,2025-11-13,CHC-00212,Gianduja Style Hazelnut Chocolate Gift Box,Europe,United Kingdom,Duty-Free,10,3.64,36.4
SALE-002407,2025-11-03,CHC-00285,Soft Caramel Core Chocolate Truffle Box,Europe,Switzerland,Duty-Free,178,2.81,500.18
SALE-002408,2025-09-05,CHC-01097,70% Intense Dark Chocolate Truffle Box,North America,USA,Direct-to-Consumer,24,2.91,69.84
SALE-002409,2025-10-26,CHC-00985,Praline Hazelnut Chocolate Filled Bar,Asia Pacific,Indonesia,Retail Store,144,5.05,727.2
SALE-002410,2026-06-16,CHC-01429,Coconut White Chocolate Wafer Bar,North America,Mexico,Duty-Free,3,3.49,10.47
SALE-002411,2026-06-03,CHC-00695,Diabetic Friendly Sugar-Free Chocolate Drops,Europe,Belgium,Direct-to-Consumer,13,5.74,74.62
SALE-002412,2026-01-23,CHC-01096,70% Intense Dark Chocolate Bar,Latin America,Ecuador,Direct-to-Consumer,31,3.02,93.62
SALE-002413,2026-03-30,CHC-01442,Salted Butter Caramel Chocolate Bar,Latin America,Ecuador,Wholesale Distributor,49,3.48,170.52
SALE-002414,2026-06-20,CHC-00038,Espresso Infused Dark Chocolate Wafer Bar,Europe,Belgium,Direct-to-Consumer,9,5.28,47.52
SALE-002415,2025-12-17,CHC-00336,Salted Butter Caramel Chocolate Chips (Baking),Europe,Italy,Wholesale Distributor,16,4.02,64.32
SALE-002416,2026-04-01,CHC-00909,Value Pack Compound Chocolate Coated Nuts,North America,USA,Retail Store,41,2.47,101.27
SALE-002417,2025-08-20,CHC-00666,Soft Caramel Core Chocolate Chips (Baking),Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,42,4.38,183.96
SALE-002418,2026-07-18,CHC-01157,Single Origin Dark Chocolate Drops,Latin America,Colombia,Retail Store,19,4.03,76.57
SALE-002419,2025-11-30,CHC-01335,Organic Single Origin Chocolate Wafer Bar,North America,Mexico,Wholesale Distributor,7,7.39,51.73
SALE-002420,2026-04-16,CHC-01183,Raisin & Almond Fruit & Nut Chocolate Pralines,Asia Pacific,India,Duty-Free,6,3.88,23.28
SALE-002421,2025-08-27,CHC-00334,Organic Fair-Trade Chocolate Drops,Europe,Switzerland,Direct-to-Consumer,47,3.7,173.9
SALE-002422,2025-10-11,CHC-01471,Lemon Zest White Chocolate Wafer Bar,Europe,Netherlands,E-Commerce,6,2.01,12.06
SALE-002423,2026-05-19,CHC-00873,Honeycomb Milk Chocolate Filled Bar,Asia Pacific,India,Direct-to-Consumer,20,2.49,49.8
SALE-002424,2025-10-23,CHC-01135,Praline Hazelnut Chocolate Truffle Box,Europe,Netherlands,Wholesale Distributor,37,4.87,180.19
SALE-002425,2025-08-28,CHC-00465,Diabetic Friendly Sugar-Free Chocolate Wafer Bar,Latin America,Peru,E-Commerce,15,5.12,76.8
SALE-002426,2025-11-25,CHC-00654,Espresso Infused Dark Chocolate Filled Bar,Europe,France,Direct-to-Consumer,46,5.62,258.52
SALE-002427,2026-01-08,CHC-01228,Marzipan Style Almond Chocolate Coated Nuts,Middle East & Africa,South Africa,Direct-to-Consumer,36,3.82,137.52
SALE-002428,2026-01-02,CHC-00697,Salted Butter Caramel Chocolate Filled Bar,North America,Canada,Retail Store,17,3.74,63.58
SALE-002429,2025-12-19,CHC-00635,Espresso Infused Dark Chocolate Drops,North America,Canada,Wholesale Distributor,40,4.29,171.6
SALE-002430,2026-04-27,CHC-01439,Tropical Mix Fruit & Nut Chocolate Drops,Europe,France,Duty-Free,64,5.33,341.12
SALE-002431,2025-11-05,CHC-01211,Tropical Mix Fruit & Nut Chocolate Pralines,Europe,Netherlands,Wholesale Distributor,26,4.0,104.0
SALE-002432,2025-11-01,CHC-00858,85% Extra Bold Dark Chocolate Wafer Bar,Asia Pacific,Indonesia,Retail Store,4,6.12,24.48
SALE-002433,2026-06-05,CHC-01100,Coconut White Chocolate Wafer Bar,Latin America,Colombia,E-Commerce,22,3.2,70.4
SALE-002434,2026-06-26,CHC-01472,Honeycomb Milk Chocolate Truffle Box,Asia Pacific,Australia,E-Commerce,48,4.19,201.12
SALE-002435,2026-04-25,CHC-01193,85% Extra Bold Dark Chocolate Wafer Bar,Latin America,Ecuador,Duty-Free,43,2.56,110.08
SALE-002436,2026-04-09,CHC-00217,Praline Hazelnut Chocolate Truffle Box,North America,Mexico,Retail Store,23,4.91,112.93
SALE-002437,2026-05-12,CHC-00777,Sea Salt Milk Chocolate Coated Nuts,North America,USA,Retail Store,63,3.16,199.08
SALE-002438,2025-09-11,CHC-01461,Classic Sugar-Free Chocolate Bar,Europe,Germany,Duty-Free,23,5.93,136.39
SALE-002439,2026-06-03,CHC-00630,Espresso Infused Dark Chocolate Gift Box,Latin America,Ecuador,Retail Store,6,5.64,33.84
SALE-002440,2026-02-12,CHC-00547,Original Ruby Chocolate Chips (Baking),Latin America,Brazil,E-Commerce,58,7.03,407.74
SALE-002441,2025-12-08,CHC-01299,Organic Fair-Trade Chocolate Gift Box,North America,Canada,Duty-Free,69,6.39,440.91
SALE-002442,2025-11-03,CHC-00022,Classic Milk Chocolate Truffle Box,Europe,Switzerland,Retail Store,57,3.55,202.35
SALE-002443,2026-07-01,CHC-00894,Organic Raw Cacao Chocolate Squares,Europe,Italy,E-Commerce,9,6.75,60.75
SALE-002444,2025-10-18,CHC-00082,Original Ruby Chocolate Coated Nuts,Asia Pacific,Australia,Retail Store,12,4.06,48.72
SALE-002445,2026-06-06,CHC-01151,Almond Crunch Chocolate Squares,Middle East & Africa,Ghana,E-Commerce,21,5.36,112.56
SALE-002446,2026-01-27,CHC-00812,85% Extra Bold Dark Chocolate Pralines,Europe,Switzerland,Direct-to-Consumer,31,4.85,150.35
SALE-002447,2026-05-30,CHC-00859,Classic Milk Chocolate Gift Box,Europe,Belgium,Wholesale Distributor,23,4.34,99.82
SALE-002448,2026-04-26,CHC-00506,Gianduja Style Hazelnut Chocolate Filled Bar,Asia Pacific,China,Direct-to-Consumer,18,4.07,73.26
SALE-002449,2025-11-24,CHC-00841,Organic Raw Cacao Chocolate Squares,Europe,Germany,E-Commerce,39,3.8,148.2
SALE-002450,2026-06-13,CHC-00514,Classic Milk Chocolate Filled Bar,Asia Pacific,Indonesia,Retail Store,52,4.01,208.52
SALE-002451,2026-04-04,CHC-01048,Cranberry Walnut Fruit & Nut Chocolate Gift Box,Europe,Italy,E-Commerce,10,5.35,53.5
SALE-002452,2026-07-05,CHC-00862,Roasted Almond Chocolate Filled Bar,North America,Mexico,Duty-Free,29,3.97,115.13
SALE-002453,2026-06-15,CHC-00653,85% Extra Bold Dark Chocolate Coated Nuts,North America,Mexico,Direct-to-Consumer,8,3.83,30.64
SALE-002454,2025-12-26,CHC-00175,Berry Burst Ruby Chocolate Coated Nuts,Asia Pacific,India,Wholesale Distributor,46,5.62,258.52
SALE-002455,2026-07-25,CHC-00041,Almond Crunch Chocolate Drops,Europe,United Kingdom,Duty-Free,29,4.16,120.64
SALE-002456,2025-11-04,CHC-00771,Organic Single Origin Chocolate Bar,Asia Pacific,China,Retail Store,123,6.36,782.28
SALE-002457,2026-02-20,CHC-01118,Single Origin Dark Chocolate Pralines,Europe,Switzerland,E-Commerce,14,3.28,45.92
SALE-002458,2026-05-20,CHC-01098,Classic Sugar-Free Chocolate Chips (Baking),Europe,Switzerland,E-Commerce,56,3.8,212.8
SALE-002459,2025-11-18,CHC-01145,Plant-Based Classic Vegan Dark Chocolate Drops,Asia Pacific,Japan,E-Commerce,49,6.28,307.72
SALE-002460,2025-12-20,CHC-01378,Whole Hazelnut Chocolate Squares,Europe,Switzerland,E-Commerce,45,5.98,269.1
SALE-002461,2025-11-10,CHC-00643,Confectionery Grade Compound Chocolate Pralines,Middle East & Africa,UAE,E-Commerce,4,2.33,9.32
SALE-002462,2025-12-02,CHC-00864,Plant-Based Classic Vegan Dark Chocolate Chips (Baking),Middle East & Africa,Cote d'Ivoire,E-Commerce,9,6.05,54.45
SALE-002463,2025-11-11,CHC-00109,Gianduja Style Hazelnut Chocolate Bar,North America,Mexico,Duty-Free,32,4.47,143.04
SALE-002464,2026-03-05,CHC-00310,Coconut White Chocolate Pralines,Middle East & Africa,UAE,Direct-to-Consumer,27,3.79,102.33
SALE-002465,2026-03-12,CHC-00511,Soft Caramel Core Chocolate Coated Nuts,Latin America,Ecuador,Direct-to-Consumer,23,3.92,90.16
SALE-002466,2026-02-15,CHC-01127,85% Extra Bold Dark Chocolate Drops,Latin America,Brazil,E-Commerce,23,3.15,72.45
SALE-002467,2025-12-20,CHC-00267,Biscuit Milk Chocolate Coated Nuts,Asia Pacific,China,Direct-to-Consumer,23,4.44,102.12
SALE-002468,2026-06-23,CHC-01274,Classic Sugar-Free Chocolate Drops,Latin America,Peru,Direct-to-Consumer,43,4.64,199.52
SALE-002469,2025-10-28,CHC-00571,Oat Milk Blend Vegan Dark Chocolate Coated Nuts,Asia Pacific,India,Retail Store,21,6.41,134.61
SALE-002470,2025-10-18,CHC-00789,85% Extra Bold Dark Chocolate Drops,Europe,France,Retail Store,5,4.57,22.85
SALE-002471,2026-04-02,CHC-00430,Coconut White Chocolate Wafer Bar,Europe,France,Duty-Free,70,2.13,149.1
SALE-002472,2026-07-22,CHC-00485,Almond Crunch Chocolate Pralines,Europe,France,E-Commerce,65,3.08,200.2
SALE-002473,2025-10-10,CHC-00931,70% Intense Dark Chocolate Filled Bar,Asia Pacific,Japan,Direct-to-Consumer,12,4.65,55.8
SALE-002474,2026-03-30,CHC-00646,Biscuit Milk Chocolate Gift Box,North America,USA,Retail Store,39,2.13,83.07
SALE-002475,2026-03-12,CHC-00785,Classic Sugar-Free Chocolate Truffle Box,Asia Pacific,Indonesia,Wholesale Distributor,9,4.63,41.67
SALE-002476,2026-01-01,CHC-01500,Praline Hazelnut Chocolate Drops,Asia Pacific,Australia,Duty-Free,33,3.94,130.02
SALE-002477,2025-09-17,CHC-01258,Marzipan Style Almond Chocolate Squares,Latin America,Ecuador,Duty-Free,30,5.25,157.5
SALE-002478,2026-04-25,CHC-01194,Coconut Sugar Vegan Dark Chocolate Truffle Box,North America,USA,Wholesale Distributor,12,4.5,54.0
SALE-002479,2026-02-04,CHC-00881,Praline Hazelnut Chocolate Wafer Bar,Middle East & Africa,UAE,Direct-to-Consumer,37,4.87,180.19
SALE-002480,2026-01-22,CHC-00163,Honeycomb Milk Chocolate Coated Nuts,Europe,Belgium,Retail Store,12,3.05,36.6
SALE-002481,2026-04-29,CHC-00098,Oat Milk Blend Vegan Dark Chocolate Pralines,North America,USA,Duty-Free,13,6.8,88.4
SALE-002482,2026-06-07,CHC-01005,85% Extra Bold Dark Chocolate Filled Bar,North America,Mexico,Retail Store,14,4.15,58.1
SALE-002483,2026-04-09,CHC-01282,Soft Caramel Core Chocolate Gift Box,Middle East & Africa,South Africa,E-Commerce,27,5.0,135.0
SALE-002484,2026-05-12,CHC-01076,85% Extra Bold Dark Chocolate Coated Nuts,Europe,United Kingdom,Retail Store,10,4.89,48.9
SALE-002485,2025-11-09,CHC-00947,Citrus Ruby Chocolate Bar,North America,Canada,Direct-to-Consumer,19,4.43,84.17
SALE-002486,2026-04-07,CHC-00260,Honeycomb Milk Chocolate Drops,North America,Canada,Wholesale Distributor,23,3.69,84.87
SALE-002487,2026-07-23,CHC-00600,Diabetic Friendly Sugar-Free Chocolate Pralines,Middle East & Africa,South Africa,Direct-to-Consumer,14,5.21,72.94
SALE-002488,2026-02-14,CHC-01169,Sea Salt Caramel Chocolate Gift Box,North America,USA,Retail Store,43,4.22,181.46
SALE-002489,2026-03-28,CHC-00701,Original Ruby Chocolate Drops,Europe,Germany,Retail Store,27,4.74,127.98
SALE-002490,2026-03-30,CHC-01089,Sea Salt Caramel Chocolate Filled Bar,Middle East & Africa,South Africa,Direct-to-Consumer,26,4.97,129.22
SALE-002491,2025-08-07,CHC-00253,Praline Hazelnut Chocolate Pralines,Asia Pacific,Australia,Wholesale Distributor,8,5.94,47.52
SALE-002492,2025-12-17,CHC-00822,Salted Butter Caramel Chocolate Wafer Bar,Middle East & Africa,Cote d'Ivoire,Duty-Free,201,4.48,900.48
SALE-002493,2025-08-04,CHC-01231,Citrus Ruby Chocolate Drops,North America,Mexico,E-Commerce,6,7.58,45.48
SALE-002494,2025-09-20,CHC-01436,Sea Salt Caramel Chocolate Squares,Middle East & Africa,Ghana,Direct-to-Consumer,10,4.05,40.5
SALE-002495,2025-11-20,CHC-01032,Plant-Based Classic Vegan Dark Chocolate Chips (Baking),Middle East & Africa,Ghana,Duty-Free,58,5.28,306.24
SALE-002496,2026-06-08,CHC-00591,Bakers Classic Compound Chocolate Pralines,Latin America,Colombia,Direct-to-Consumer,85,1.62,137.7
SALE-002497,2026-08-03,CHC-00547,Original Ruby Chocolate Chips (Baking),Latin America,Brazil,Retail Store,122,7.03,857.66
SALE-002498,2026-05-27,CHC-00952,Whole Hazelnut Chocolate Squares,Europe,Germany,Retail Store,17,5.0,85.0
SALE-002499,2026-07-13,CHC-00137,Organic Raw Cacao Chocolate Bar,North America,Mexico,Retail Store,9,6.47,58.23
